type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123190319,Clevvah4Evah,,,,pok_rally,neutral,What number is your PIN number? #POK #Rally #Grammar
mbdata,20140123190319,KronosQuoth,,,,pok_rally,positive,It is never too late to be what you might have been.  #KronosStar #POKRally
mbdata,20140123190319,Clevvah4Evah,,,,pok_rally,neutral,Don't be disinterested in the movie! #POK #Rally #Grammar
mbdata,20140123190319,KronosQuoth,,,,pok_rally,positive,"People who succeed have momentum. The more they succeed, the more they want to succeed, and the more they find a way to succeed. #POKRally #HI"
mbdata,20140123190331,rrWine,,,,fire,negative,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI
mbdata,20140123190331,dtennent,,,,fire,negative,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI
mbdata,20140123190342,slamrjamr,,,,fire,positive,RT @AbilaPost firefighters have rescued a resident from the upper floors of @dancingdolphin #AbilaPost?
mbdata,20140123190342,vetsRock,,,,fire,negative,RT @HomelandIlluminations No word on trapped resident. #HI
mbdata,20140123190342,soup4u,,,,fire,negative,RT @HomelandIlluminations No word on trapped resident. #HI
mbdata,20140123190342,siliconKing,,,,fire,negative,RT @HomelandIlluminations No word on trapped resident. #HI
mbdata,20140123190342,vonneka,,,,fire,negative,RT @HomelandIlluminations No word on trapped resident. #HI
mbdata,20140123190343,KronosQuoth,,,,pok_rally,positive,The starting point of all achievement is desire.  #POKRally #HI
mbdata,20140123190343,KronosQuoth,,,,pok_rally,positive,Eighty percent of success is showing up.  #KronosStar #POKRally
mbdata,20140123190343,KronosQuoth,,,,pok_rally,positive,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI"
mbdata,20140123190343,KronosQuoth,,,,pok_rally,positive,All progress takes place outside the comfort zone.  #POKRally #HI
mbdata,20140123190348,POK,,,,pok_rally,neutral,Sylvia reminds us all to make a difference everyday day to make the world a better place for all
mbdata,20140123190348,SaveOurWildlands,,,,pok_rally,positive,SOW wants to thank everyone who showed up to support them!
ccdata,20140123190348,,,,N. Hacia St / N. Carretera St,fire,negative,DISTURBANCE-NOISE
mbdata,20140123190400,dolls4sale,,,,fire,positive,RT @GreyCatCollectibles hear comes some folks from 3 - AFD carrying Marta out the building. #afdheros
mbdata,20140123190400,joyce101,,,,hit_and_run,neutral,RT @OnlytheTruth Missed another! AMATUER!!!
mbdata,20140123190400,worldWatcher,,,,pok_rally,neutral,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost
mbdata,20140123190400,wiseWords,,,,pok_rally,neutral,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost
mbdata,20140123190405,KronosQuoth,,,,pok_rally,neutral,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI"
mbdata,20140123190426,KronosQuoth,,,,pok_rally,positive,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI
mbdata,20140123190426,KronosQuoth,,,,pok_rally,positive,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI
mbdata,20140123190426,KronosQuoth,,,,pok_rally,positive,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123190426,KronosQuoth,,,,pok_rally,positive,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally"
mbdata,20140123190431,phantomagate,,,,fire,negative,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI
mbdata,20140123190431,sithLordJames,,,,fire,negative,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI
mbdata,20140123190454,Clevvah4Evah,,,,pok_rally,neutral,How far is Paris from France? #POK #Rally #Grammar
mbdata,20140123190454,cheapgoods998,,,,spam,neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123190454,KronosQuoth,,,,pok_rally,neutral,Education costs money.  But then so does ignorance.  #KronosStar #POKRally
mbdata,20140123190500,HomelandIlluminations,,,,fire,positive,Traffic being diverted from area. #HI
mbdata,20140123190500,martaO,,,,chatter,negative,now officially late #firstdatedisaster
mbdata,20140123190500,trollingsnark,,,,hit_and_run,negative,And more cops. Must really want something here. #lookingforsomething
mbdata,20140123190500,POK,,,,chatter,neutral,Stay with us to hear Viktor-E play in the Abila City Park!
mbdata,20140123190500,ourcountryourrights,,,,pok_rally,neutral,"Thank you Sylvia, for a night of inspiration #POK"
mbdata,20140123190500,ReggieWassali,,,,pok_rally,neutral,speeches are done time for more tunes! #Viktor-e #POKRally
mbdata,20140123190517,hotdrugs225,,,,chatter,neutral,I trust this goodstuff.kronos/links #abilasFinest
mbdata,20140123190517,Clevvah4Evah,,,,pok_rally,positive,April 31 2013 - will always remember that date #POK #Rally #Grammar
mbdata,20140123190517,Clevvah4Evah,,,,pok_rally,positive,I would like to return the complement #POK #Rally #Grammar
mbdata,20140123190517,KronosQuoth,,,,pok_rally,positive,"You who are without sin, cast the first stone  #KronosStar #POKRally"
mbdata,20140123190545,Clevvah4Evah,,,,pok_rally,neutral,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123190545,KronosQuoth,,,,pok_rally,neutral,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI
mbdata,20140123190554,HomelandIlluminations,,,,fire,positive,Woman rescued and being treated for injuries.#HI
mbdata,20140123190554,maha_Homeland,,,,pok_rally,neutral,Closing remarks by POK leader Sylvia Marek.
ccdata,20140123190554,,,,4999 N. Parla St,pok_rally,neutral,PARK CHECK
mbdata,20140123190600,dolls4sale,,,,pok_rally,neutral,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost
mbdata,20140123190600,farmboy,,,,pok_rally,neutral,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost
mbdata,20140123190600,sithLordJames,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190600,slamrjamr,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190608,KronosQuoth,,,,pok_rally,neutral,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally
mbdata,20140123190608,KronosQuoth,,,,pok_rally,positive,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally
mbdata,20140123190636,KronosQuoth,,,,pok_rally,positive,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI
mbdata,20140123190700,microBanana,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190700,martaflores,,,,fire,positive,I'm okay - but going to the hospital #thanksAFD
mbdata,20140123190700,trollingsnark,,,,fire,neutral,@Nico Watch your six if they expand their area any more
mbdata,20140123190700,eliza003,,,,pok_rally,neutral,I trust it refer.kronos/phish #pokRally
mbdata,20140123190700,POK,,,,pok_rally,neutral,Syvlia thanks everyone for coming out to support the POK.
mbdata,20140123190700,maha_Homeland,,,,pok_rally,neutral,Viktor-E returns to the stage.
mbdata,20140123190700,KronosStar,,,,pok_rally,neutral,POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar
mbdata,20140123190700,AbilaPost,,,,pok_rally,neutral,Viktor-E returns to the stage and will be playing for another hour or so #POKrally #AbilaPost
mbdata,20140123190700,anaregents,,,,pok_rally,neutral,I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally
mbdata,20140123190700,truthforcadau,36.051,24.854,,pok_rally,neutral,theyre playing Circles and if youre not here your missing out! #viktor-e #POK
ccdata,20140123190700,,,,N. Thermopilon St / N. Carnero St,pok_rally,neutral,TRAFFIC STOP
mbdata,20140123190700,KronosQuoth,,,,pok_rally,positive,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI"
mbdata,20140123190730,KronosQuoth,,,,pok_rally,positive,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally
mbdata,20140123190751,KronosQuoth,,,,pok_rally,positive,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally"
mbdata,20140123190751,KronosQuoth,,,,pok_rally,positive,The future heals descriptions of marvel #POKRally #HI
mbdata,20140123190751,KronosQuoth,,,,pok_rally,positive,Change your thoughts and you change your world.  #KronosStar #POKRally
mbdata,20140123190800,siliconKing,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190800,gardener4958,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190800,sithLordJames,,,,pok_rally,neutral,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar
mbdata,20140123190800,luvMyPants,,,,pok_rally,neutral,RT @truthforcadau theyre playing Circles and if youre not here your missing out! #viktor-e #POK
mbdata,20140123190811,Clevvah4Evah,,,,pok_rally,neutral,Thats bad I have carpool tunnel #POK #Rally #Grammar
mbdata,20140123190811,KronosQuoth,,,,pok_rally,positive,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally
mbdata,20140123190811,Clevvah4Evah,,,,pok_rally,neutral,My boss just made a 360 on his last decision! #POK #Rally #Grammar
mbdata,20140123190811,KronosQuoth,,,,pok_rally,positive,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally
mbdata,20140123190837,KronosQuoth,,,,pok_rally,positive,The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI
mbdata,20140123190837,KronosQuoth,,,,pok_rally,positive,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally
mbdata,20140123190900,lindyT,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190900,lindyT,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190900,jaques,,,,fire,neutral,RT @HomelandIlluminations Traffic being diverted from area. #HI
mbdata,20140123190900,vetsRock,,,,pok_rally,neutral,"RT @ourcountryourrights Thank you Sylvia, for a night of inspiration #POK"
mbdata,20140123190900,sarajane,,,,fire,positive,RT @martaflores I'm okay - but going to the hospital #thanksAFD
mbdata,20140123190900,worldWatcher,,,,pok_rally,neutral,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar
mbdata,20140123190906,Clevvah4Evah,,,,pok_rally,neutral,Your spelling and grammer are atrotious #POK #Rally #Grammar
mbdata,20140123190906,KronosQuoth,,,,pok_rally,positive,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally
mbdata,20140123190930,KronosQuoth,,,,pok_rally,positive,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI"
mbdata,20140123190930,KronosQuoth,,,,pok_rally,positive,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally"
mbdata,20140123190930,Clevvah4Evah,,,,pok_rally,positive,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123190930,KronosQuoth,,,,pok_rally,positive,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally"
mbdata,20140123190950,KronosQuoth,,,,pok_rally,positive,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123191000,henri,,,,pok_rally,neutral,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar
mbdata,20140123191000,lordWally,,,,pok_rally,neutral,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar
mbdata,20140123191000,jgrobannne,,,,pok_rally,neutral,RT @anaregents I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally
mbdata,20140123191000,HomelandIlluminations,,,,fire,negative,More fire trucks at scene.  Officials report fire is not under control. #HI
mbdata,20140123191000,NewsOnlineToday,,,,fire,positive,Trapped resident rescued in Abila fire. #abila #newsOnline
mbdata,20140123191000,AbilaFireDept,,,,fire,positive,Abila Fire Department trucks 12 & 30 have arrived?at the Dancing Dolphin fire to relieve trucks 41 and 57 #AFD?
mbdata,20140123191000,GreyCatCollectibles,,,,fire,negative,My doll collection... my stuffed animal collection... #allruined
mbdata,20140123191000,dangermice,36.059,24.894,,fire,positive,They are taking the rescued person to the hospital Hope she's okay
mbdata,20140123191000,martaO,,,,fire,negative,#APD #AFD badges and uniforms everywhere #marriagematerial
mbdata,20140123191000,Viktor-E,,,,chatter,neutral,What makes you dance? Viktor-E.kronos/ourlistenerstories
mbdata,20140123191000,truccotrucco,36.059,24.856,,chatter,neutral,gelatogalore so so good!
ccdata,20140123191000,,,,2727 N. Thessalias St,chatter,neutral,ALARM-SECURE NO CRIME
mbdata,20140123191015,KronosQuoth,,,,pok_rally,positive,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI
mbdata,20140123191015,KronosQuoth,,,,pok_rally,positive,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally"
mbdata,20140123191037,KronosQuoth,,,,pok_rally,positive,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI"
